"genes"	"custom_sample1"	"custom_sample2"	"custom_sample3"	"custom_sample4"	"custom_sample5"	"custom_sample6"	"custom_sample7"	"custom_sample8"
"PHF7"	6.46293838261078	1.49265089133454	0	0	1.85541583310895	5.08229004393409	2.99658159852681	6.72802115235212
"SEMA3G"	0	0.674569155641236	1.55861995408543	0	0	0	0	0
"NISCH"	24.3236887721738	25.7578247231849	24.4773651765297	6.52933546776997	13.5335930581351	10.7140169468904	16.5191805953331	10.4505540915698
"STAB1"	4.91738372270471	48.2253825657625	77.7980755397304	0	3.24480140498852	12.2384276869824	29.125056656846	0
"FUZ"	6.85535948779453	7.15485454689945	0	10.371787879815	0	19.3123147752136	9.18900854745739	2.56243838730646
"SLC6A13"	0	0	0	0	0	0	0	0
"IDS"	74.6208060184854	70.9705003298627	49.264667980679	76.4439420836998	100.995644032217	142.897212818235	56.4157954774933	117.770457486588
"PRSS3"	0	0	0	0	0	0	0.803890079225161	0
"ZNF200"	5.64706835277493	0.8629618105316	17.6236366165956	8.14163259946378	7.18395437630793	15.8074180859802	3.54686778991096	0
"CD4"	2.34745980521155	83.7563781780836	73.6258142981538	0	34.8176045400519	14.8510519877861	81.5028222858356	122.436522810374
"LRRC23"	0	5.58180467311806	13.8813256324164	0	0	5.08229004393409	4.88666990220787	0
"BTK"	69.9624045430573	87.0317660146812	30.1594236513753	0	0	0	61.526038617242	0
"HFE"	0	4.15776790651765	2.36954721480672	0	5.83936396782057	0	8.67745900213536	0
"SCMH1"	2.69259984414333	3.11149004935949	8.60083320845856	0.406904703817399	2.65378103995491	2.35293633995345	1.68747070940862	14.581561621818
"FYN"	22.2268738719989	0.779321972223045	47.8236500674966	119.217961364933	147.816692397134	133.043128428509	12.5140496059388	170.851118003575
"HIVEP2"	2.34745980521155	0.510567823922712	20.5313672375241	3.32089486459039	0	1.87566924261562	2.23211787782543	3.99945214532807
"FMO1"	0	0	5.64753614147866	0	0	0	5.24892950335276	0
"ELOA"	34.2704556521138	20.3347430425649	28.2043442672296	22.9864022131742	15.7651626908939	25.985888590737	9.86621178607931	12.8580621160505
"LYPLA2"	18.3258181633381	39.1826999199963	30.4142278979706	50.6053401623678	34.363176860558	31.8372436905188	21.2420718135928	64.0731767391498
"CLCN6"	0	11.0940841400936	15.966838734624	2.59706826890098	0	2.89724452178681	14.2614877657351	0
"MRC2"	0	0	2.56565764167758	0	0	0	18.029081689091	0
"NME1-NME2"	0	0	0	0	0	0	0	0
"SLC6A7"	0	0.434433003182584	0	0	0	0	0.872836303334987	0
"TSPAN9"	0	0	0	0	0	0	0	5.91433729030905
"BTBD7"	24.6324402188391	15.6633106128872	53.1822608376542	3.79485410699089	0	10.6176977494924	21.2923541840762	2.77893983847126
"APBA3"	22.5590232356226	2.86787252163145	1.46086337780122	11.0846708798308	2.41978770578022	11.4993617378769	5.98056367962359	25.4213821377013
"MKS1"	0	1.22166009618401	0	0	0	0	3.09329802180528	0
"ABHD5"	33.7948244335712	93.2502109518567	52.0758704586597	31.7446053244563	37.8330370619041	27.7567626369087	41.8254990098101	28.9094451350203
"ANOS1"	0	6.72115394561382	0	0	0	11.3788644342348	3.16874288490433	0
"AKAP8L"	20.3459517032693	3.62339544887866	18.5726499388985	36.1222720466717	20.2644071129906	23.3715570094508	10.7937649640581	35.5029306320263
"MBTD1"	0	2.96790242191274	30.110542958777	0	0	5.07098357062492	3.44380327666759	6.86621259249247
"UTP18"	53.5750279342667	42.4901057828625	11.4436706432616	21.8173415672018	30.4665976894062	28.2538808402737	20.1959238583645	3.47239254617791
"RNF216"	14.6896382710494	16.6247242068263	14.5378457764119	26.2155798325165	24.496964857951	13.8522745597064	25.6942956505664	12.4340752777163
"TTC19"	46.8105369772534	42.0553177129648	77.8759281507239	26.2487794268681	27.7319272346765	52.4810096986367	71.9753653322987	61.4114742883349
"PTBP1"	117.256959961108	76.1275729359155	76.092655878305	95.2036353967004	132.014977022312	71.2188142754595	75.6685340868255	83.6782424968894
"DPF1"	0	0	0	0	0	0	0	0
"SYT7"	0	0	0	0	0	0	0	0
"LARS2"	2.2223108707847	2.69393017065592	2.45617680061763	4.02006269605207	15.0998993863474	8.18152042985952	1.35957769898163	0
"PIK3C2A"	3.13093005497032	5.17488988227775	0	7.34040537965322	11.3257400731424	6.19361756766921	9.66630332761003	1.38313651372332
"PLAUR"	29.0064935079246	486.278883053891	2058.81487902243	22.5659868089363	31.1967429165317	12.8365974987824	887.004110983228	33.794007281563
"ANLN"	0	0	2.04246009874699	0	0	0	4.09972138145175	0
"WIZ"	5.37358116367875	0.690254282025263	2.91732657418621	3.72527277530018	0	0	8.89537093927536	0
"RABGAP1"	0	3.04374500668657	21.1128997076048	7.54525167054655	0	7.4480995747042	7.73459472221018	10.4685917120355
"DCN"	15.8024108681199	58.1036818259938	74.7889064758826	15.7237421348694	15.788839472444	48.704894438898	32.122435777462	50.4761138985317
"QPCTL"	0	0	0	0	3.36042436894836	0	0	0
"PPP5C"	9.53220357868761	8.18552310565766	9.10981897201182	20.7348203924971	12.1657561997436	33.9256880577667	10.5234319569692	9.72145622341472
"CEP68"	13.9305780386996	7.3264236852138	9.54612769176261	0	9.851383685634	7.43153305465908	37.7374809180014	3.24929576288491
"MAP4K3"	0	2.11067606692088	1.83640844140227	0	0	0	16.3924279552016	8.07569448059636
"ZBTB32"	1.78349792590134	0.70369906993	0	0	0	0	0	6.36448667436776
"TYROBP"	49.0189289543326	3387.73498219122	3751.16032356633	1053.17923879536	74.2671128563868	137.864127755806	2630.41031806847	50.0009088522761
"TMEM159"	20.0219152752163	8.24593920822676	13.970299370315	18.6768398407552	10.2413166645132	7.48799670164598	12.4253006636816	6.96219586491511
"GABRA3"	0	0	0	0	0	0	0	0
"BRCA1"	1.78349792590134	2.37927289246203	3.45192428008556	5.85723132895352	0	2.40570665771188	6.53435734507443	0
"ERCC1"	50.0166513818286	38.9564912818695	89.5317677099438	42.9205775703579	42.8466285303693	32.5003619339678	90.1366552074718	54.6277182017904
"CD22"	172.170595469932	11.0989927118656	15.4078905337418	0	3.3216875212113	0	15.0900642469825	14.4053778455247
"SEMA3B"	0	2.91360225247789	0	0	0	0	0.905796273834965	0
"MBTPS2"	0	0	1.70145350670915	3.3631813738387	0	0	2.78756583081575	3.56584967667697
"PRICKLE3"	0	3.05758828831478	2.96084521145165	0	0	2.89724452178681	6.08429080895654	3.98927530703194
"LTF"	4.34669261193739	0	0	3.64473579819836	0	0	0.909044432868427	14.4053778455247
"EXTL3"	9.78432040513177	7.38609909876151	7.95887028305537	13.7478823307894	0	2.43721689901482	8.54022738345467	0
"NR1H4"	0	0	0	0	0	0	0	0
"ELOVL5"	78.8125807961003	26.0720755745286	67.9639388415412	43.4828673225468	114.338671414243	85.3860243169903	104.759274573448	55.4959796695498
"ALOX5"	52.1022756737792	166.788105863559	79.4537574416641	11.1443809747657	18.7953794836774	0	105.14178249947	6.41439575096231
"KDM5D"	7.03123253351627	12.0396925955142	4.55968187717665	0	15.7871682120377	8.40063312135836	11.2343172474898	37.5310543034208
"CALCOCO1"	22.4947658731164	14.1377416369821	7.08314344629777	14.6560023855635	4.13652379119047	22.276283279965	8.38547120454239	43.1972036257105
"UBR7"	12.5774150196108	8.80139231618145	0.936327155460251	0.406904703817399	2.51909425632554	35.7252539896162	2.51123814630594	8.7504291115083
"MAP4K5"	17.6161471608741	14.8960117200313	9.77976974545397	5.75238214935095	8.83292866878696	9.14396803399831	11.2822048509294	3.99945214532807
"EHD3"	0	0	0	0	3.21264479238911	0	0	0
"PSMC4"	40.2286742938359	86.8646354604461	49.9741456086417	105.949176371298	43.0500464610964	55.8956809556302	59.3340683848316	57.6603748998791
"MAN2B2"	2.89863820123035	14.0740234231125	4.67335306294087	17.4495587296281	10.9284288495939	4.67810585560309	11.0102748214345	21.9242884637315
"SLC7A14"	0	3.15373510126406	0	0	0	0	0	0
"CLDN11"	0	0	0	0	0	0	0.747635570921507	0
"SLC25A39"	64.2184808447386	62.6305747179266	30.5946624590635	34.7928017210034	52.8708866816537	27.6783757553244	69.6629928125144	41.2507170483212
"MVP"	46.2779460405985	52.116746465385	62.9235335623812	84.3675783385099	41.4557123105842	29.093538814255	67.0923731591135	95.54371317464
"NUB1"	43.2732233226878	39.9767735177685	24.8233095029655	72.0642515912519	48.0904815818179	26.2590434693167	109.639748687433	17.3482063637019
"PGM3"	4.29793765228353	2.78978393812779	0	0	11.9973821765346	3.63977184073323	2.63951592143509	16.3864645693009
"RWDD2A"	0	4.67387536188725	0	0	12.3929964256021	2.8054241885361	3.6510557306351	0
"CLK1"	314.901968072396	99.8660318173761	306.754727607918	219.827353310984	274.022661192536	240.625606809746	222.108106363491	156.442953275086
"POLR3B"	2.2223108707847	0.999484483042407	2.03263887415545	0	0	30.5798111648685	0.797338993285329	0
"ANGEL1"	0	1.2426422926355	2.1040240665722	11.494075219469	6.10213533910842	5.59397501995353	3.27120566967054	0
"RNF14"	2.34745980521155	9.37462541235582	2.16597634381076	15.2364500946238	13.0778312214476	2.24682807648051	7.75171832365492	24.7384467526772
"DNASE1L1"	0	17.964029762146	9.33738414370114	2.13575615043701	0	3.43154998321059	35.0653768464545	11.7678844785671
"DDX11"	19.271682272452	0	0	11.6920821809185	0	5.19227131285836	2.72491082458294	23.3423950488049
"HEBP1"	7.22789897552706	75.0441977649455	46.9913702636477	2.70801620955135	11.8136847555056	13.3513589972252	21.2777642745677	10.4608910755294
"GPRC5A"	0	2.71193458876173	19.0565492502981	5.43138581144147	3.56482128866882	0	16.1009943200882	0
"MAMLD1"	0	2.71193458876173	2.24331771438443	0	3.26728512985526	0	1.42215672224621	0
"CD6"	4.00580879668605	0.744128381811624	3.41068801024369	35.1927256365975	114.067276421626	56.7571216583053	4.56201226177313	65.008600239174
"TACC3"	2.89863820123035	16.294926032919	18.757162686813	4.18504457293903	16.7839861464298	22.8113805099005	22.3086609637927	48.4030802645044
"UFL1"	23.3068644796343	11.1981441672293	0.862084922213087	23.1974016623661	13.7430602310294	22.3603457590043	21.1653108147117	18.0084786140937
"POLA2"	4.75089151481628	1.67761342157269	3.52612158854247	7.31487615728819	0	5.14248636362014	9.50567172932326	3.13348150212744
"ZC3H3"	4.5222965983766	5.21996860401493	5.30758765777998	8.94364921868038	3.83155008574875	12.4740334173058	5.44490210028574	27.4101243080171
"CAPN1"	22.4796198853348	34.868233980064	48.0006118585987	39.6384512517324	47.9843062086889	34.5634237780475	61.495124881848	35.6868694034248
"ACP3"	0	0	0.581596720945766	0	2.26845179908354	0	3.31450296261946	0
"MDH1"	61.6617518117483	246.138877811517	77.4699734709052	65.0783395832299	64.4308113254563	59.9370304356202	84.0519258174266	99.6154081358124
"SLC30A9"	9.34660365341557	18.4307059529559	20.5339331708219	11.5591288757727	22.1050534211259	5.41640651201648	15.5568893495198	13.3892556179919
"MTMR11"	0	13.1997046310758	17.7361406375944	0	0	3.83254660201368	8.57982630279425	0
"COX15"	5.45327423536456	12.8178469248067	9.75434764561552	6.15190646970747	3.69826382739264	4.00598782909431	6.45124851250326	5.12801494759561
"CCDC88C"	19.830633924393	1.62618949422865	9.82422867377698	53.3557701307701	75.4995606661325	86.3787816187897	3.07166128779213	113.919428551253
"YAF2"	40.333264945174	34.0424124973455	31.1404400788033	54.7789670829884	33.0181237102894	44.416600112058	43.4421308257981	15.0619351650719
"ZMYND11"	12.303650415985	9.55665034662923	19.8152348178026	18.0316386607223	2.99729264168264	42.1704816019488	4.83639153261087	21.8926075515578
"WAS"	81.8210205171288	78.2520648663183	149.885411013219	92.6947198766601	80.6567174985801	97.4215819427031	99.6979357586716	70.6974950540508
"DPEP1"	0	0	0	0	0	0	0	0
"BID"	31.4120541654927	101.086352043356	166.799807999416	47.6101776044266	24.4497406138279	65.3609122276634	162.406877780665	32.2218133763933
"MATR3"	8.64467426174567	1.27328253377891	0	14.0254242609967	5.79230378835318	3.76605873563438	0	1.38313651372332
"NPC1L1"	0	0	0	0	0	0	0	0
"XYLT2"	0	2.04600863731008	6.28417442478673	8.5326053773903	9.47031603629446	5.35386281013531	5.2823784555869	0
"RGPD5"	17.7120400026845	4.39607162673371	2.1040240665722	0	11.3229034353024	14.7840572292862	8.35245555260602	3.78235281385017
"STMN4"	0	0	0	0	0	0	0	0
"NUDCD3"	26.8321050724416	8.08565050514143	7.13789213396018	11.517026402298	23.3105398197156	6.88945027430734	17.5958499160128	7.73578271856502
"ISL1"	0	0	0	0	0	0	0	0
"CHDH"	0	4.89048651767112	5.42353206768505	0	0	0	1.61114763741225	0
"IL20RA"	0	0	0	0	0	0	0	0
"CLCA4"	0	0	0	0	0	0	0	0
"GLT8D1"	9.62849310572237	7.59134175792447	0	23.5721209558731	0	27.7057934945961	12.7923063011981	3.75752781256686
"ATP2C1"	12.0513997941635	40.2421634610405	44.6365281888133	12.8636897677893	5.86205425411493	7.16794683879943	26.9429943629207	6.79001204120823
"IGF1"	0	8.13298672298345	3.62674451168401	0	0	2.36085661760308	11.6271610444929	0
"SLC38A5"	2.2223108707847	0	0	13.7273475656464	4.51682165062183	15.9440827295298	0	13.4872434835271
"RALBP1"	29.6210255450934	61.1916761075703	44.5864004540656	35.7405058116444	24.24579462504	46.7040491451125	23.4454219020965	29.453492133105
"RUFY3"	19.771571305758	4.57743862487327	8.80885599455616	0	10.0838609708105	5.01243974222524	24.0432453492678	0
"CNTN1"	0	0	0	0	0	0	0	0
"SLC11A1"	3.63731997099665	332.535680698977	143.551634887377	12.2617055855	0	0	47.0745522784157	4.11042665229092
"WWTR1"	0	6.49063014226738	0.936327155460251	7.69331468079894	3.24480140498852	2.36085661760308	2.62103505365559	0
"AGPS"	5.60935033137043	25.594949453563	13.0126393806645	15.7964567610157	4.33761726764504	29.3865094408713	24.724406990399	15.4473064455742
"STEEP1"	2.21293185832032	3.8031727791906	2.36713424636788	2.13575615043701	4.96300736339805	5.73695562933303	10.1401702550819	10.9891493088667
"ATP1A2"	0	0	0	0	0	0	0	0
"TTC27"	13.8030475186161	9.18853428572486	0	5.09606450377638	5.95726426686715	11.8947331626859	2.16979229316772	4.23153907367764
"ZNF582"	3.23146919130539	3.78665185897882	0	0	2.630897810326	4.83437348638649	3.04544238484132	13.7827287539389
"VSIG2"	0	0	0	0	0	0	0	0
"PHLDB1"	0	6.9822545090512	45.250745796608	6.15190646970747	0	0	27.2821289297476	0
"MARCO"	15.3572192538851	1140.92972857763	113.470635582622	9.72465715908991	4.17198002009738	3.59103120850194	85.8598134028522	8.82430717904682
"CYP24A1"	0	0	0	0	0	0	0	0
"PRDM11"	0	1.42455704796078	0	0	4.02390608120019	5.72355847027717	0	0
"SYT13"	0	0	0	0	0	0	0	0
"SNAI2"	0	1.50252078849271	1.30415496997439	0	0	0	0	0
"CD74"	9397.93917891232	11820.3734452621	5092.28332423539	424.905399103924	691.482649011687	698.892875097631	20784.1371264796	1266.23443092646
"HGF"	0	13.6511973346597	1.82774478300729	0	0	0	3.80880082727664	0
"ZRANB1"	2.35690075578902	7.53283675757506	39.9836805958356	6.8348965368104	13.8542389161497	26.4444386447314	8.95788312314467	7.19428279326467
"NCDN"	0	1.45987280323823	6.00342406722686	0.406904703817399	14.1676925642346	2.8054241885361	0.986379122145522	0
"ADGRA2"	0	0.717583628715411	0	0	0	0	1.74553601354817	1.17893363371474
"ZFP64"	0	0	2.36093369197207	6.50325640703914	2.08893075892273	0	5.05660886717018	0
"MNAT1"	13.2931576444624	9.77682305660955	21.0733688039371	31.5192752338325	31.5328183685832	7.32113010629069	12.0924485403076	17.3278964174941
"SAMD4A"	11.5006524783189	15.7392884476517	7.33156249542223	0	0	5.83725664092248	16.4489247187808	0
"RUNX3"	60.0182872591275	4.85519642291944	33.1865397415604	130.674498794489	92.9069190180894	182.551889950968	67.2701218172355	82.228558959535
"MRE11"	12.8102594795333	10.4234209781072	5.29401133152005	6.32816177044513	18.6423663118753	3.38819337913311	8.2061892177012	15.8230324757425
"PLEKHB1"	2.12513212241143	0.551750649008363	3.52842409662506	0	17.9543873686445	14.6268939918581	0	1.71373865105325
"SERPINB1"	65.5458535923343	142.025462114535	222.792622892	145.789859870258	74.8024071598466	138.54431672804	210.191224584708	82.0767922084861
"CYP3A43"	0	0	0	0	0	0	0	0
"SLC7A9"	0	0	0	0	0	0	0	0
"SPAST"	4.47758174866732	11.6394545822833	13.6257392453091	9.2925537843516	9.20723018518618	20.5393338080648	12.6992442454552	9.0626816024991
"NRXN3"	0	0	0	0	0	0	0	0
"OSBPL5"	0	3.40480648183555	3.5337880643502	44.5878538455648	4.62440717235765	13.5191009799877	4.79946330529324	0
"AQR"	2.69259984414333	16.274998796676	11.3462016939951	2.74979510874065	6.10498694968553	22.307332147875	4.93008289017898	12.7117723081962
"CPS1"	0	1.26114768266579	0	0	0	0	0	0
"C8B"	0	1.63955926134079	0	0	0	0	0	0
"FHL1"	15.8302419480819	51.0856475906249	4.15387047596646	3.32645338634775	27.1746092916408	6.40383685269901	8.51770732508243	5.42722569000805
"RTF2"	55.4237999233303	100.59602412163	97.3397409365521	88.6033938626429	72.130804454898	42.6954372930376	119.018697081834	25.6944407768686
"NLRP2"	0	3.31839770430011	0	0	0	0	3.6653103515298	0
"SLC45A4"	0	10.1913661528478	2.04984640939426	4.21246957852541	0	0	3.05865776078748	0
"RNF10"	50.4100717193207	35.1237567483097	46.1453398252838	36.1031930326969	78.5526416114954	48.8162059398754	69.4701027063508	43.8192582173553
"ZNF839"	13.4867749533834	0.54017287011523	0	0.813809407634799	0	0	0	5.27577744565435
"ZDHHC6"	39.1950923468453	23.0165146862424	22.3525442970877	30.7499991438128	44.1516962729662	52.862078295821	25.6402141767681	7.83936732309258
"GRAMD1B"	0	1.61031453426074	7.57692343692655	0	6.10213533910842	0	4.3011829118226	0
"RNH1"	47.2789714144859	287.902317377563	191.789887860476	60.1040784737914	92.0618053939712	59.369408409843	276.027199987892	60.3440232280293
"NDUFS1"	8.09479012639555	17.0248529726467	17.3403820033106	26.6467835572062	11.745562403086	34.3290753965497	16.3319251077244	4.45815713670744
"RB1CC1"	58.652074110451	13.5218121383173	32.9722533552152	31.8513706705045	21.3159348134532	26.6042683050148	18.531664502819	66.6999520580541
"ERP44"	119.529197102228	124.27133930876	66.7380513569191	60.4964257952366	80.0185857572498	45.9834148413825	125.99458747364	89.5767031278069
"ALAS1"	24.8513548902332	89.1811155638961	46.959655319187	10.4593549134257	25.2681947448546	25.971561390917	38.656605708935	25.6592759756856
"BIRC3"	761.344909490087	25.9750909944399	305.845793764253	121.834615461337	332.779325390898	219.850750368671	400.845955289342	604.903972663277
"AKAP11"	9.73704314090441	9.87599383641939	11.9582752562727	10.6231092036585	3.14352423765299	0	8.6415262825852	19.7934783683668
"GLRX2"	7.2108355365078	47.6579550225538	9.216756846341	18.9137602216005	23.2624779799656	37.3248742921728	48.8119080203596	8.79243589930322
"SNAPC1"	31.7203271885842	15.0444855871145	23.0594782932048	13.3546395863088	9.05651849868676	4.99802724189877	17.4992306777026	5.37210405393924
"DERA"	12.2904512990697	43.2515273169364	18.8737982740569	9.19510156909431	5.3075620799098	0	13.4935320782782	10.0544032324975
"STRAP"	88.6291212942401	71.7601515251813	73.7544977491877	94.3665715344839	54.9339881150802	39.8863856486935	55.8076350397784	52.3313639540647
"ABCC2"	0	0	0	0	0	0	8.48856557255742	0
"DEF6"	26.448129908985	14.6622086789186	24.3342523349258	100.922635454548	80.2985832433967	112.751609602825	55.1111523264007	71.2470563404024
"PLEKHO1"	54.9511800917119	66.147104405884	56.9603742066842	11.029169056467	17.8492071413598	0	90.7167361128921	0
"GCLM"	20.1440107311334	12.5225991973766	13.5807581393562	14.7371279282791	52.6718904575159	37.6084673405232	7.88851867770158	0
"UBR2"	49.8945384557143	15.5742291279596	14.3389371623395	19.1147702446175	8.37058713819196	14.3503554255235	14.6951866783385	9.40511674559135
"EHD2"	0	0	0	3.64473579819836	0	5.35386281013531	0	3.65025664357715
"DEPDC1"	0	5.98873227147592	1.16319344189154	0	0	0	0	0
"CCDC28A"	25.4778928772135	24.8646820815045	22.9631310663735	6.60982999687233	27.1912436283313	27.0685447817634	17.3530833907707	44.2397824100007
"RRAGD"	2.69405609135182	18.5689706642565	12.7518155383086	0	12.5399146052202	0	9.74064524087428	0
"HSF2"	20.2790188734127	3.33287432226502	0	14.9097992827137	26.8187778452359	0	2.5404114110706	11.7878585970566
"PHF20"	61.5756926947852	63.216568709873	71.4247517641501	93.3933467709651	85.766247228615	57.6622337700624	85.8397630960641	38.2071183086467
"HSD17B6"	0	2.29632762334976	2.15393422573419	0	0	0	0	0
"NR1H3"	0	34.8613531066903	16.0825119963863	0	0	0	7.19997134690626	5.06554202320738
"TYMP"	107.912245318654	586.991976911643	1044.48099893375	44.060935482112	55.3307131995346	59.0721030709025	810.689422757522	168.527173022605
"NCAPH2"	8.32381183159102	12.2064108424669	13.3939486404933	20.8550712139614	2.99729264168264	17.3406809295549	5.19762289696786	7.9890668862445
"TOMM34"	17.1094529896799	8.08876668708552	4.92637833060406	4.53811185461102	9.95266790062522	16.9339255702876	17.4732070454258	13.8159711347157
